Field,Field_Variability_Rank,X_miles,Y_miles,Structural_Depth_ft,Isopach_ft,GammaRay_API,Resistivity_ohmm,Porosity_frac,Oil_Production_BOPD
Field_08,8,6.67,9.19,9493.8,78.2,49.2,14.69,0.1842,236.6
Field_08,8,6.77,9.19,9394.2,73.9,48.4,13.29,0.194,195.9
Field_08,8,6.87,9.19,9354.8,70.8,46.3,11.36,0.1999,140.7
Field_08,8,6.97,9.19,9183.8,72.6,43.9,10.93,0.2037,115.3
Field_08,8,7.07,9.19,8955.8,78.2,43.9,12.31,0.2008,124.6
Field_08,8,7.17,9.19,8942.0,82.3,45.9,13.64,0.1905,146.0
Field_08,8,7.27,9.19,9092.9,81.7,47.7,13.71,0.183,155.5
Field_08,8,7.37,9.19,9062.6,79.5,47.7,13.22,0.1835,173.0
Field_08,8,7.47,9.19,8830.9,78.5,45.4,12.58,0.1863,197.5
Field_08,8,7.58,9.19,8688.2,77.1,42.2,11.67,0.1863,193.9
Field_08,8,7.68,9.19,8777.2,74.7,41.9,11.11,0.1836,174.0
Field_08,8,7.78,9.19,9057.3,74.6,45.5,11.84,0.1845,175.6
Field_08,8,7.88,9.19,9384.0,78.0,50.8,13.59,0.1875,197.1
Field_08,8,7.98,9.19,9639.1,80.6,54.4,14.8,0.1846,208.3
Field_08,8,8.08,9.19,9716.8,81.0,52.4,14.76,0.1824,216.9
Field_08,8,8.18,9.19,9521.1,82.6,47.6,13.16,0.1902,225.6
Field_08,8,8.28,9.19,9110.0,86.8,46.7,11.15,0.2004,219.9
Field_08,8,8.38,9.19,8678.4,91.2,50.5,10.87,0.2018,214.7
Field_08,8,8.48,9.19,8535.6,92.0,52.9,11.99,0.1955,214.0
Field_08,8,8.59,9.19,8777.1,90.4,49.7,12.83,0.1864,216.8
Field_08,8,8.69,9.19,9003.4,87.4,45.5,13.47,0.1746,229.8
Field_08,8,8.79,9.19,8942.7,80.3,43.7,14.52,0.1632,251.9
Field_08,8,8.89,9.19,8833.5,72.3,42.4,15.27,0.1587,262.2
Field_08,8,8.99,9.19,8914.4,69.1,40.0,14.4,0.1594,238.3
Field_08,8,9.09,9.19,9072.7,71.3,38.1,12.34,0.1617,200.2
Field_08,8,9.19,9.19,9064.9,75.7,38.0,11.46,0.1714,192.0
Field_08,8,9.29,9.19,8941.3,76.8,39.4,12.7,0.1877,215.1
Field_08,8,9.39,9.19,8871.4,76.3,41.9,14.9,0.1952,242.5
Field_08,8,9.49,9.19,8825.1,78.6,44.5,16.2,0.1906,254.6
Field_08,8,9.6,9.19,8812.3,78.6,44.5,15.94,0.1827,243.7
Field_08,8,9.7,9.19,8816.7,74.1,41.1,14.94,0.1754,229.8
Field_08,8,9.8,9.19,8822.0,71.6,37.9,14.29,0.1716,219.5
Field_08,8,9.9,9.19,8944.2,74.3,36.4,15.77,0.176,224.9
Field_08,8,10.0,9.19,9175.2,78.9,36.1,19.74,0.1859,252.7
Field_08,8,0.0,9.29,9415.9,78.8,38.0,21.1,0.1884,252.5
Field_08,8,0.1,9.29,9189.5,76.5,39.0,20.19,0.1726,231.3
Field_08,8,0.2,9.29,8849.3,74.5,37.6,17.73,0.1565,184.6
Field_08,8,0.3,9.29,8609.6,75.5,36.3,15.99,0.1517,157.1
Field_08,8,0.4,9.29,8495.1,77.3,38.0,15.92,0.1546,167.5
Field_08,8,0.51,9.29,8527.3,77.1,42.2,16.06,0.1597,173.4
Field_08,8,0.61,9.29,8701.2,76.9,46.1,15.07,0.1669,165.0
Field_08,8,0.71,9.29,8881.6,78.5,45.7,14.47,0.1748,193.7
Field_08,8,0.81,9.29,8942.8,80.8,41.7,15.63,0.1852,271.9
Field_08,8,0.91,9.29,8961.7,81.4,38.2,17.36,0.1949,333.9
Field_08,8,1.01,9.29,9024.5,83.1,37.7,17.71,0.1938,315.1
Field_08,8,1.11,9.29,9052.9,89.1,39.6,16.38,0.1815,265.0
Field_08,8,1.21,9.29,9089.9,91.2,41.8,14.26,0.1733,214.1
Field_08,8,1.31,9.29,9190.4,82.7,42.3,12.73,0.1781,155.4
Field_08,8,1.41,9.29,9227.9,74.1,41.7,13.14,0.1805,118.8
Field_08,8,1.52,9.29,9233.9,75.9,43.4,14.87,0.167,135.3
Field_08,8,1.62,9.29,9255.1,81.2,47.1,15.4,0.1549,188.6
Field_08,8,1.72,9.29,9204.4,82.1,48.7,14.63,0.1585,226.7
Field_08,8,1.82,9.29,9142.0,79.7,46.8,14.1,0.1647,230.7
Field_08,8,1.92,9.29,9135.8,74.8,44.7,13.85,0.1681,220.1
Field_08,8,2.02,9.29,9112.6,70.0,44.3,13.53,0.1744,213.1
Field_08,8,2.12,9.29,9067.2,70.0,44.8,13.55,0.1767,212.7
Field_08,8,2.22,9.29,9082.7,73.5,45.7,14.53,0.1703,235.5
Field_08,8,2.32,9.29,9115.8,77.1,46.2,15.34,0.167,281.3
Field_08,8,2.42,9.29,9049.9,80.4,44.7,13.92,0.1739,280.2
Field_08,8,2.53,9.29,8968.4,84.1,43.2,11.63,0.1832,226.5
Field_08,8,2.63,9.29,9030.8,87.4,43.6,10.93,0.1853,201.3
Field_08,8,2.73,9.29,9218.2,88.3,44.3,12.21,0.1751,211.9
Field_08,8,2.83,9.29,9375.5,86.0,45.3,13.76,0.1568,201.0
Field_08,8,2.93,9.29,9397.7,83.2,47.1,14.2,0.145,175.4
Field_08,8,3.03,9.29,9343.6,82.8,48.6,13.89,0.1503,171.0
Field_08,8,3.13,9.29,9235.8,83.8,49.1,13.73,0.1627,188.8
Field_08,8,3.23,9.29,9129.0,85.2,48.4,14.48,0.1681,219.0
Field_08,8,3.33,9.29,9185.2,85.8,48.0,15.04,0.1677,222.0
Field_08,8,3.43,9.29,9341.8,85.5,47.6,14.88,0.165,191.4
Field_08,8,3.54,9.29,9429.5,87.4,46.4,15.4,0.1612,178.9
Field_08,8,3.64,9.29,9548.3,91.5,46.6,16.54,0.1591,192.2
Field_08,8,3.74,9.29,9735.3,92.2,47.7,17.03,0.1583,202.8
Field_08,8,3.84,9.29,9715.5,89.1,46.8,16.92,0.1616,217.6
Field_08,8,3.94,9.29,9459.6,85.3,45.1,16.99,0.1739,232.9
Field_08,8,4.04,9.29,9282.8,79.3,44.2,16.21,0.1868,199.7
Field_08,8,4.14,9.29,9255.3,73.6,43.2,14.21,0.1895,156.0
Field_08,8,4.24,9.29,9188.8,76.0,41.9,12.64,0.1838,161.1
Field_08,8,4.34,9.29,9042.6,84.2,41.3,12.46,0.1751,200.8
Field_08,8,4.44,9.29,8888.5,87.9,41.7,13.26,0.1683,232.3
Field_08,8,4.55,9.29,8774.8,85.9,43.3,14.14,0.1726,246.6
Field_08,8,4.65,9.29,8785.1,83.6,45.5,14.58,0.1849,265.4
Field_08,8,4.75,9.29,8882.7,80.1,46.7,14.62,0.1942,261.6
Field_08,8,4.85,9.29,8947.7,74.9,46.0,14.26,0.199,213.0
Field_08,8,4.95,9.29,9115.6,73.9,44.5,13.45,0.196,173.1
Field_08,8,5.05,9.29,9443.0,79.9,44.2,12.42,0.1873,154.2
Field_08,8,5.15,9.29,9675.4,89.8,44.5,12.16,0.1846,136.5
Field_08,8,5.25,9.29,9610.0,98.6,44.9,13.73,0.1827,141.2
Field_08,8,5.35,9.29,9327.8,97.9,44.2,16.04,0.1776,189.6
Field_08,8,5.45,9.29,9074.5,87.4,42.0,17.56,0.178,249.8
Field_08,8,5.56,9.29,8918.7,75.5,42.2,19.29,0.18,286.5
Field_08,8,5.66,9.29,8828.4,65.3,46.5,20.81,0.1804,268.6
Field_08,8,5.76,9.29,8869.1,61.8,48.4,20.6,0.1842,232.0
Field_08,8,5.86,9.29,9040.7,71.4,44.7,19.82,0.1876,251.6
Field_08,8,5.96,9.29,9214.0,87.2,39.5,19.36,0.1862,315.0
Field_08,8,6.06,9.29,9236.1,96.4,38.2,18.5,0.1788,355.2
Field_08,8,6.16,9.29,9090.2,97.1,42.1,17.98,0.1685,364.2
Field_08,8,6.26,9.29,8946.3,91.2,46.8,18.1,0.1635,354.3
Field_08,8,6.36,9.29,9061.4,81.9,48.0,17.31,0.1608,295.9
Field_08,8,6.46,9.29,9352.9,76.9,46.9,15.63,0.1611,238.0
Field_08,8,6.57,9.29,9453.5,79.2,46.8,14.7,0.1721,231.3
Field_08,8,6.67,9.29,9359.6,81.4,48.1,14.77,0.1844,248.3
Field_08,8,6.77,9.29,9340.0,78.4,49.0,14.15,0.1884,226.6
Field_08,8,6.87,9.29,9352.4,75.0,47.7,12.57,0.1909,174.8
Field_08,8,6.97,9.29,9179.3,75.6,44.9,12.01,0.1954,150.0
Field_08,8,7.07,9.29,8918.5,78.9,42.8,13.19,0.1935,162.8
Field_08,8,7.17,9.29,8807.6,82.1,42.8,14.47,0.1842,185.5
Field_08,8,7.27,9.29,8825.2,83.8,44.3,14.69,0.1774,194.9
Field_08,8,7.37,9.29,8795.9,84.5,45.7,14.51,0.1773,213.3
Field_08,8,7.47,9.29,8730.0,83.5,45.0,13.72,0.1801,234.0
Field_08,8,7.58,9.29,8733.8,80.7,43.3,12.2,0.1804,219.3
Field_08,8,7.68,9.29,8937.5,77.6,44.5,11.16,0.1771,186.0
Field_08,8,7.78,9.29,9326.0,76.4,48.8,11.5,0.1772,169.8
Field_08,8,7.88,9.29,9655.9,78.2,52.1,12.96,0.1806,177.1
Field_08,8,7.98,9.29,9828.0,80.8,52.6,13.91,0.1827,190.3
Field_08,8,8.08,9.29,9838.5,81.5,50.1,13.01,0.1884,196.3
Field_08,8,8.18,9.29,9626.2,81.8,46.8,10.7,0.1983,187.1
Field_08,8,8.28,9.29,9276.9,85.0,47.3,9.02,0.2066,174.4
Field_08,8,8.38,9.29,8932.5,89.2,51.2,9.39,0.2088,178.4
Field_08,8,8.48,9.29,8794.4,90.2,52.7,11.11,0.2039,198.0
Field_08,8,8.59,9.29,8961.4,90.1,49.8,12.58,0.195,234.7
Field_08,8,8.69,9.29,9092.0,88.1,47.2,13.52,0.1816,275.1
Field_08,8,8.79,9.29,8933.9,79.7,47.6,14.2,0.1677,287.6
Field_08,8,8.89,9.29,8759.0,70.0,47.5,14.48,0.1642,278.4
Field_08,8,8.99,9.29,8855.2,66.9,44.4,14.12,0.1685,266.4
Field_08,8,9.09,9.29,9135.3,72.4,41.4,13.09,0.1693,251.3
Field_08,8,9.19,9.29,9287.7,82.0,40.8,12.61,0.1706,246.6
Field_08,8,9.29,9.29,9228.0,85.4,41.9,13.4,0.1769,250.0
Field_08,8,9.39,9.29,9057.0,82.2,43.7,14.73,0.1787,255.5
Field_08,8,9.49,9.29,8814.1,81.4,45.1,15.59,0.1753,262.6
Field_08,8,9.6,9.29,8659.6,82.1,44.9,15.78,0.1743,261.3
Field_08,8,9.7,9.29,8628.7,79.1,42.7,15.51,0.1762,258.0
Field_08,8,9.8,9.29,8669.7,75.4,40.6,15.28,0.177,249.1
Field_08,8,9.9,9.29,8908.2,75.9,39.1,16.49,0.1801,242.6
Field_08,8,10.0,9.29,9275.6,78.4,37.6,19.26,0.1888,248.8
Field_08,8,0.0,9.39,9420.3,80.8,41.2,18.25,0.1882,232.6
Field_08,8,0.1,9.39,9160.6,76.4,43.4,17.39,0.1782,198.2
Field_08,8,0.2,9.39,8865.6,73.1,42.8,15.78,0.1658,150.1
Field_08,8,0.3,9.39,8701.2,72.8,40.2,14.76,0.1605,125.8
Field_08,8,0.4,9.39,8577.4,74.2,39.0,15.04,0.1599,147.1
Field_08,8,0.51,9.39,8556.3,75.4,40.4,15.37,0.1606,178.0
Field_08,8,0.61,9.39,8672.0,77.5,42.7,14.63,0.1666,197.2
Field_08,8,0.71,9.39,8793.1,80.2,42.6,14.21,0.1771,236.3
Field_08,8,0.81,9.39,8827.8,81.2,40.7,15.4,0.1901,304.0
Field_08,8,0.91,9.39,8837.9,79.5,39.2,17.17,0.2007,347.5
Field_08,8,1.01,9.39,8870.6,80.7,39.1,16.87,0.2,319.1
Field_08,8,1.11,9.39,8866.7,87.6,40.7,14.36,0.1887,265.3
Field_08,8,1.21,9.39,8899.0,90.0,42.7,11.92,0.1812,221.2
Field_08,8,1.31,9.39,9049.4,81.8,42.5,10.67,0.1863,183.9
Field_08,8,1.41,9.39,9166.3,74.1,41.4,10.99,0.1903,166.0
Field_08,8,1.52,9.39,9205.1,77.4,42.5,12.54,0.1789,189.6
Field_08,8,1.62,9.39,9234.6,84.8,45.4,13.65,0.1668,237.5
Field_08,8,1.72,9.39,9197.6,85.7,45.8,14.03,0.1682,273.8
Field_08,8,1.82,9.39,9134.4,81.5,41.9,14.54,0.1703,276.8
Field_08,8,1.92,9.39,9116.5,76.0,38.1,14.85,0.169,253.3
Field_08,8,2.02,9.39,9094.8,73.3,37.1,14.9,0.1743,251.9
Field_08,8,2.12,9.39,9095.4,76.6,38.2,15.08,0.1804,286.0
Field_08,8,2.22,9.39,9206.4,80.5,40.6,15.42,0.1773,324.5
Field_08,8,2.32,9.39,9325.2,81.3,42.7,15.36,0.175,345.7
Field_08,8,2.42,9.39,9302.0,83.2,42.5,13.94,0.181,315.9
Field_08,8,2.53,9.39,9257.5,88.7,42.3,11.74,0.1854,238.2
Field_08,8,2.63,9.39,9354.9,94.5,44.4,10.86,0.18,198.3
Field_08,8,2.73,9.39,9492.1,95.8,47.0,12.14,0.1672,210.9
Field_08,8,2.83,9.39,9514.2,90.3,48.6,14.35,0.1529,212.6
Field_08,8,2.93,9.39,9416.0,82.7,48.6,15.32,0.1436,194.5
Field_08,8,3.03,9.39,9318.3,80.7,48.4,14.31,0.1465,187.2
Field_08,8,3.13,9.39,9196.6,84.3,48.9,12.86,0.1575,198.4
Field_08,8,3.23,9.39,9016.2,89.6,49.7,12.78,0.1671,234.1
Field_08,8,3.33,9.39,8998.5,91.3,50.7,13.92,0.1734,268.0
Field_08,8,3.43,9.39,9149.2,87.5,49.9,15.41,0.1744,261.9
Field_08,8,3.54,9.39,9263.4,84.4,47.6,16.82,0.1702,228.4
Field_08,8,3.64,9.39,9441.3,87.9,47.9,17.81,0.1675,193.0
Field_08,8,3.74,9.39,9686.7,92.8,50.1,18.34,0.1685,182.3
Field_08,8,3.84,9.39,9632.8,91.6,50.3,18.46,0.1733,223.5
Field_08,8,3.94,9.39,9249.4,85.9,48.4,18.13,0.1862,280.5
Field_08,8,4.04,9.39,8965.0,80.3,46.4,16.75,0.1981,282.6
Field_08,8,4.14,9.39,8995.1,77.5,45.1,14.5,0.1952,240.6
Field_08,8,4.24,9.39,9131.2,80.2,44.4,12.78,0.1824,212.2
Field_08,8,4.34,9.39,9143.5,86.4,43.3,12.17,0.1734,203.1
Field_08,8,4.44,9.39,9064.6,88.5,41.4,12.05,0.1709,188.9
Field_08,8,4.55,9.39,9002.0,86.7,40.9,11.87,0.1754,180.8
Field_08,8,4.65,9.39,9013.7,87.0,42.6,11.78,0.1853,203.4
Field_08,8,4.75,9.39,9085.2,86.4,44.0,12.24,0.1921,222.2
Field_08,8,4.85,9.39,9171.3,80.5,42.7,13.24,0.1919,195.0
Field_08,8,4.95,9.39,9342.1,76.2,40.3,13.9,0.1871,157.0
Field_08,8,5.05,9.39,9512.9,78.3,39.7,13.43,0.1832,133.2
Field_08,8,5.15,9.39,9498.5,85.3,40.6,12.59,0.1832,118.4
Field_08,8,5.25,9.39,9295.7,94.0,42.0,13.33,0.1787,135.7
Field_08,8,5.35,9.39,9037.3,97.1,42.6,15.45,0.1721,204.5
Field_08,8,5.45,9.39,8894.4,92.6,41.5,16.83,0.1777,293.5
Field_08,8,5.56,9.39,8856.9,82.7,41.9,17.97,0.1888,346.5
Field_08,8,5.66,9.39,8868.3,71.3,44.8,19.85,0.1928,334.7
Field_08,8,5.76,9.39,9001.5,67.7,45.4,20.63,0.1906,292.2
Field_08,8,5.86,9.39,9173.0,76.2,41.6,19.64,0.1839,272.7
Field_08,8,5.96,9.39,9228.1,87.5,37.0,18.34,0.1757,282.0
Field_08,8,6.06,9.39,9104.9,91.8,36.4,17.31,0.1671,292.4
Field_08,8,6.16,9.39,8858.1,90.1,40.5,17.21,0.1596,293.3
Field_08,8,6.26,9.39,8730.9,85.8,44.5,17.54,0.1576,285.2
Field_08,8,6.36,9.39,8912.2,79.5,45.3,16.62,0.157,241.9
Field_08,8,6.46,9.39,9199.1,76.2,45.0,14.94,0.1614,204.3
Field_08,8,6.57,9.39,9298.8,79.3,45.2,14.35,0.1767,218.8
Field_08,8,6.67,9.39,9300.9,81.9,46.1,15.02,0.1874,269.5
Field_08,8,6.77,9.39,9389.3,78.3,47.2,15.05,0.1866,278.9
Field_08,8,6.87,9.39,9399.1,74.6,47.2,13.79,0.1873,235.8
Field_08,8,6.97,9.39,9180.6,75.2,45.5,12.92,0.1908,203.3
Field_08,8,7.07,9.39,8909.1,77.6,42.5,13.37,0.1869,200.2
Field_08,8,7.17,9.39,8725.8,81.0,40.2,14.29,0.1782,223.8
Field_08,8,7.27,9.39,8636.6,86.4,39.9,14.87,0.1739,253.7
Field_08,8,7.37,9.39,8657.4,91.1,40.9,15.15,0.1764,271.8
Field_08,8,7.47,9.39,8793.9,91.1,41.6,14.74,0.1826,279.4
Field_08,8,7.58,9.39,8964.4,86.9,42.3,13.69,0.1849,272.8
Field_08,8,7.68,9.39,9235.1,83.1,45.6,12.77,0.18,239.7
Field_08,8,7.78,9.39,9558.4,81.5,50.5,12.48,0.1745,197.1
Field_08,8,7.88,9.39,9642.0,80.9,52.2,13.22,0.1729,183.4
Field_08,8,7.98,9.39,9576.0,80.3,50.6,13.95,0.1779,195.5
Field_08,8,8.08,9.39,9576.4,78.0,48.3,12.61,0.1897,189.5
Field_08,8,8.18,9.39,9509.1,75.6,47.0,9.98,0.1999,158.7
Field_08,8,8.28,9.39,9345.3,78.8,48.4,8.51,0.2059,141.1
Field_08,8,8.38,9.39,9195.3,86.0,51.4,9.01,0.2087,150.4
Field_08,8,8.48,9.39,9139.1,89.4,51.8,10.78,0.2042,178.3
Field_08,8,8.59,9.39,9227.6,90.0,49.7,12.57,0.1942,230.3
Field_08,8,8.69,9.39,9240.7,88.8,49.2,13.72,0.1826,298.5
Field_08,8,8.79,9.39,9035.3,81.7,51.1,14.43,0.1743,332.4
Field_08,8,8.89,9.39,8863.4,74.0,51.5,15.31,0.1754,334.5
Field_08,8,8.99,9.39,8942.2,73.4,48.3,16.12,0.1798,336.1
Field_08,8,9.09,9.39,9213.6,79.3,45.2,15.9,0.1787,322.4
Field_08,8,9.19,9.39,9419.2,86.4,44.5,15.29,0.1767,305.6
Field_08,8,9.29,9.39,9399.9,87.0,45.3,15.27,0.1757,298.7
Field_08,8,9.39,9.39,9193.8,82.3,46.0,15.61,0.1693,292.7
Field_08,8,9.49,9.39,8888.7,81.3,46.2,15.8,0.1607,283.8
Field_08,8,9.6,9.39,8669.3,84.9,45.8,16.12,0.1588,276.5
Field_08,8,9.7,9.39,8584.0,86.1,44.8,16.33,0.1632,268.9
Field_08,8,9.8,9.39,8620.4,83.9,43.9,16.24,0.1673,254.0
Field_08,8,9.9,9.39,8886.9,82.7,42.7,16.71,0.1735,243.0
Field_08,8,10.0,9.39,9287.7,82.8,40.8,17.78,0.1848,243.3
Field_08,8,0.0,9.49,9459.2,83.0,44.3,16.41,0.183,243.9
Field_08,8,0.1,9.49,9275.4,77.9,45.5,16.13,0.1789,209.8
Field_08,8,0.2,9.49,9054.8,73.4,44.2,15.13,0.1732,152.2
Field_08,8,0.3,9.49,8938.1,72.2,41.4,14.32,0.1696,119.5
Field_08,8,0.4,9.49,8866.7,74.0,40.2,14.38,0.1652,139.5
Field_08,8,0.51,9.49,8871.1,77.7,40.2,14.34,0.1611,181.7
Field_08,8,0.61,9.49,8916.7,82.8,40.7,13.56,0.1655,216.3
Field_08,8,0.71,9.49,8865.9,86.3,41.3,13.27,0.178,249.4
Field_08,8,0.81,9.49,8718.5,84.7,41.3,14.61,0.1924,287.1
Field_08,8,0.91,9.49,8610.2,81.1,40.9,16.76,0.2,306.3
Field_08,8,1.01,9.49,8595.8,82.7,40.9,16.46,0.1951,281.2
Field_08,8,1.11,9.49,8630.7,88.0,42.1,13.41,0.1836,243.0
Field_08,8,1.21,9.49,8745.5,87.2,43.3,10.9,0.1772,218.0
Field_08,8,1.31,9.49,8955.6,79.6,42.5,9.96,0.1821,208.4
Field_08,8,1.41,9.49,9110.9,75.7,40.8,10.27,0.191,223.5
Field_08,8,1.52,9.49,9134.8,81.7,41.1,11.39,0.1901,272.8
Field_08,8,1.62,9.49,9123.9,90.0,43.2,12.64,0.1822,322.6
Field_08,8,1.72,9.49,9114.1,89.7,42.8,14.18,0.177,348.0
Field_08,8,1.82,9.49,9088.3,83.9,38.1,15.71,0.1705,341.3
Field_08,8,1.92,9.49,9016.7,79.7,33.3,15.93,0.165,300.0
Field_08,8,2.02,9.49,8927.7,80.7,31.6,15.78,0.171,294.4
Field_08,8,2.12,9.49,8957.5,85.4,32.7,16.11,0.1798,338.0
Field_08,8,2.22,9.49,9148.4,86.9,35.9,15.98,0.1781,352.2
Field_08,8,2.32,9.49,9323.4,84.8,38.8,15.18,0.1741,319.3
Field_08,8,2.42,9.49,9342.4,85.9,39.8,13.94,0.1752,267.4
Field_08,8,2.53,9.49,9353.6,90.6,41.0,12.19,0.1746,199.5
Field_08,8,2.63,9.49,9525.6,94.0,43.4,11.01,0.167,162.8
Field_08,8,2.73,9.49,9716.3,93.7,46.8,11.59,0.1578,168.6
Field_08,8,2.83,9.49,9696.2,88.3,49.3,13.53,0.1539,187.8
Field_08,8,2.93,9.49,9471.3,80.4,48.9,14.79,0.1551,209.9
Field_08,8,3.03,9.49,9278.5,78.6,47.4,13.66,0.1584,223.0
Field_08,8,3.13,9.49,9122.6,84.9,47.3,11.87,0.1633,231.6
Field_08,8,3.23,9.49,8897.2,91.9,48.7,11.77,0.1708,266.0
Field_08,8,3.33,9.49,8805.8,91.3,50.5,13.81,0.1806,322.9
Field_08,8,3.43,9.49,8864.9,81.9,50.4,16.82,0.1856,338.5
Field_08,8,3.54,9.49,8906.9,73.7,49.2,18.46,0.1814,276.7
Field_08,8,3.64,9.49,9080.2,77.6,49.8,18.21,0.1768,205.6
Field_08,8,3.74,9.49,9370.6,87.3,50.9,17.88,0.1801,182.8
Field_08,8,3.84,9.49,9356.8,89.2,49.8,17.72,0.1901,226.4
Field_08,8,3.94,9.49,8981.2,84.8,47.6,16.91,0.2039,298.4
Field_08,8,4.04,9.49,8699.1,82.6,46.1,15.59,0.209,344.1
Field_08,8,4.14,9.49,8789.0,83.5,46.3,14.03,0.1947,323.0
Field_08,8,4.24,9.49,9054.1,85.9,47.7,12.7,0.1762,257.7
Field_08,8,4.34,9.49,9163.9,89.6,47.7,11.91,0.1718,201.9
Field_08,8,4.44,9.49,9093.7,89.7,44.6,11.34,0.1753,161.1
Field_08,8,4.55,9.49,9029.7,85.9,41.4,10.93,0.1772,144.7
Field_08,8,4.65,9.49,9076.3,83.2,40.3,10.88,0.1794,160.2
Field_08,8,4.75,9.49,9232.6,80.8,40.7,11.6,0.1813,186.4
Field_08,8,4.85,9.49,9437.9,75.5,40.2,13.21,0.1796,194.0
Field_08,8,4.95,9.49,9599.4,72.1,38.3,14.77,0.1788,184.8
Field_08,8,5.05,9.49,9603.7,73.7,37.6,14.68,0.1837,167.6
Field_08,8,5.15,9.49,9443.9,78.9,38.9,13.26,0.189,152.4
Field_08,8,5.25,9.49,9158.3,86.2,41.2,13.28,0.1852,172.2
Field_08,8,5.35,9.49,8834.8,92.5,42.2,15.26,0.1786,247.3
Field_08,8,5.45,9.49,8677.9,95.4,41.5,16.68,0.1865,363.2
Field_08,8,5.56,9.49,8691.1,91.8,41.5,17.3,0.202,444.5
Field_08,8,5.66,9.49,8790.9,82.1,42.9,18.62,0.2069,432.4
Field_08,8,5.76,9.49,9003.0,76.1,42.6,19.24,0.1994,355.4
Field_08,8,5.86,9.49,9177.2,79.1,39.8,18.3,0.1876,289.2
Field_08,8,5.96,9.49,9172.4,83.7,36.4,17.25,0.1794,269.9
Field_08,8,6.06,9.49,8990.6,82.0,36.5,16.7,0.1746,267.2
Field_08,8,6.16,9.49,8731.9,77.5,40.3,16.83,0.1695,250.6
Field_08,8,6.26,9.49,8684.6,75.4,43.5,17.11,0.1657,229.9
Field_08,8,6.36,9.49,8922.2,74.5,45.0,16.51,0.163,203.2
Field_08,8,6.46,9.49,9158.2,74.8,46.6,15.37,0.1684,192.4
Field_08,8,6.57,9.49,9237.2,77.8,47.3,14.91,0.1845,226.8
Field_08,8,6.67,9.49,9276.3,78.2,46.6,15.32,0.1924,291.7
Field_08,8,6.77,9.49,9350.2,73.6,46.6,15.29,0.1891,315.1
Field_08,8,6.87,9.49,9278.9,70.3,47.6,14.44,0.1904,292.6
Field_08,8,6.97,9.49,9015.2,71.8,47.0,13.6,0.191,253.6
Field_08,8,7.07,9.49,8793.9,74.9,43.4,13.1,0.1811,211.8
Field_08,8,7.17,9.49,8678.6,79.5,39.0,13.03,0.171,213.7
Field_08,8,7.27,9.49,8630.9,87.5,36.5,13.45,0.1693,250.8
Field_08,8,7.37,9.49,8705.5,94.7,36.9,14.18,0.1744,265.1
Field_08,8,7.47,9.49,8935.8,94.9,39.2,14.95,0.1838,263.0
Field_08,8,7.58,9.49,9225.5,89.4,42.2,15.62,0.1916,296.8
Field_08,8,7.68,9.49,9510.4,85.4,45.9,15.47,0.192,311.3
Field_08,8,7.78,9.49,9654.4,84.4,50.0,14.44,0.1853,263.9
Field_08,8,7.88,9.49,9430.5,83.4,51.8,14.38,0.179,236.3
Field_08,8,7.98,9.49,9127.3,81.5,50.8,15.19,0.1827,244.3
Field_08,8,8.08,9.49,9122.7,78.9,49.7,14.06,0.1944,225.4
Field_08,8,8.18,9.49,9203.0,76.4,49.4,11.4,0.2028,182.5
Field_08,8,8.28,9.49,9198.9,78.6,49.3,9.91,0.2054,161.4
Field_08,8,8.38,9.49,9195.8,85.1,49.4,10.14,0.2035,167.0
Field_08,8,8.48,9.49,9225.5,87.8,49.1,11.49,0.1945,184.8
Field_08,8,8.59,9.49,9317.8,87.2,48.5,12.96,0.1834,220.1
Field_08,8,8.69,9.49,9312.8,87.3,50.0,13.69,0.1763,279.5
Field_08,8,8.79,9.49,9124.1,84.9,53.1,14.33,0.1764,334.8
Field_08,8,8.89,9.49,9013.6,82.1,53.6,16.02,0.1828,370.7
Field_08,8,8.99,9.49,9121.8,84.0,49.4,18.01,0.1855,376.0
Field_08,8,9.09,9.49,9304.9,87.1,45.6,18.48,0.1835,336.8
Field_08,8,9.19,9.49,9347.7,87.4,45.4,17.73,0.1854,317.0
Field_08,8,9.29,9.49,9197.2,84.3,46.9,17.02,0.1859,339.9
Field_08,8,9.39,9.49,8991.4,80.8,47.6,16.33,0.1749,337.6
Field_08,8,9.49,9.49,8821.7,82.0,47.1,15.66,0.159,292.5
Field_08,8,9.6,9.49,8706.0,88.0,46.6,15.82,0.1507,254.1
Field_08,8,9.7,9.49,8643.5,92.7,46.7,16.42,0.1523,232.2
Field_08,8,9.8,9.49,8733.8,91.0,46.8,16.43,0.1578,213.4
Field_08,8,9.9,9.49,9019.0,86.9,46.2,16.13,0.1668,213.4
Field_08,8,10.0,9.49,9347.6,85.4,44.6,16.16,0.1785,236.3
Field_08,8,0.0,9.6,9343.7,82.8,46.0,16.02,0.1769,287.0
Field_08,8,0.1,9.6,9255.9,78.1,44.3,16.07,0.1748,261.1
Field_08,8,0.2,9.6,9066.5,75.0,41.8,15.05,0.1729,199.0
Field_08,8,0.3,9.6,8989.8,75.4,40.4,13.92,0.1712,154.6
Field_08,8,0.4,9.6,9118.7,78.6,42.2,13.52,0.1647,158.1
Field_08,8,0.51,9.6,9324.8,83.4,43.4,13.14,0.1576,186.1
